Date,Market Cap,Volume,Open,Close
7/2/2019,"$189,075,622,551 ","$37,463,414,437 ","$10,639.05 ","$10,822.76 "
7/1/2019,"$193,705,059,814 ","$34,920,211,165 ","$10,888.10 ","$10,639.05 "
6/30/2019,"$213,020,899,675 ","$37,724,824,507 ","$11,972.56 ","$10,888.10 "
6/29/2019,"$219,700,496,726 ","$44,872,003,181 ","$12,352.20 ","$11,972.56 "
6/28/2019,"$198,805,331,512 ","$49,628,524,363 ","$11,178.68 ","$12,352.20 "
6/27/2019,"$231,104,555,835 ","$56,948,964,491 ","$12,996.12 ","$11,178.68 "
6/26/2019,"$209,906,767,119 ","$33,544,426,408 ","$11,808.42 ","$12,996.12 "
6/25/2019,"$196,224,565,119 ","$27,529,761,441 ","$11,045.55 ","$11,808.42 "
6/24/2019,"$193,006,026,351 ","$29,108,428,088 ","$10,846.13 ","$11,045.55 "
6/23/2019,"$190,271,555,704 ","$40,190,146,697 ","$10,704.92 ","$10,846.13 "
6/22/2019,"$179,686,819,951 ","$28,580,960,083 ","$10,118.36 ","$10,704.92 "
6/21/2019,"$169,961,289,185 ","$24,707,058,599 ","$9,548.31 ","$10,118.36 "
6/20/2019,"$164,856,060,873 ","$22,298,101,529 ","$9,285.93 ","$9,548.31 "
6/19/2019,"$161,689,176,435 ","$25,029,522,787 ","$9,094.02 ","$9,285.93 "
6/18/2019,"$165,478,791,606 ","$27,464,356,714 ","$9,312.87 ","$9,094.02 "
6/17/2019,"$159,990,740,760 ","$27,305,637,341 ","$8,978.77 ","$9,312.87 "
6/16/2019,"$156,571,955,413 ","$21,892,878,337 ","$8,818.61 ","$8,978.77 "
6/15/2019,"$154,448,670,611 ","$23,291,543,613 ","$8,671.51 ","$8,818.61 "
6/14/2019,"$145,982,200,974 ","$22,919,390,184 ","$8,227.63 ","$8,671.51 "
6/13/2019,"$144,409,895,372 ","$22,181,532,883 ","$8,145.06 ","$8,227.63 "
6/12/2019,"$140,220,553,938 ","$21,017,248,550 ","$7,897.98 ","$8,145.06 "
6/11/2019,"$141,925,422,733 ","$21,741,587,788 ","$8,002.73 ","$7,897.98 "
6/10/2019,"$136,055,336,062 ","$20,152,037,018 ","$7,668.03 ","$8,002.73 "
6/9/2019,"$140,990,840,428 ","$19,829,877,311 ","$7,942.54 ","$7,668.03 "
6/8/2019,"$142,810,130,543 ","$23,629,265,497 ","$8,036.11 ","$7,942.54 "
6/7/2019,"$138,816,674,701 ","$24,560,046,378 ","$7,821.12 ","$8,036.11 "
6/6/2019,"$138,590,833,268 ","$24,641,673,547 ","$7,812.45 ","$7,821.12 "
6/5/2019,"$136,045,887,610 ","$25,442,100,900 ","$7,683.64 ","$7,812.45 "
6/4/2019,"$145,118,113,642 ","$24,486,741,553 ","$8,173.63 ","$7,683.64 "
6/3/2019,"$155,008,799,790 ","$25,133,975,363 ","$8,743.71 ","$8,173.63 "
6/2/2019,"$151,754,429,106 ","$26,683,797,990 ","$8,554.26 ","$8,743.71 "
6/1/2019,"$152,037,344,606 ","$30,329,343,189 ","$8,575.65 ","$8,554.26 "
5/31/2019,"$147,528,939,419 ","$33,295,240,431 ","$8,310.89 ","$8,575.65 "
5/30/2019,"$153,190,671,230 ","$28,214,892,247 ","$8,650.68 ","$8,310.89 "
5/29/2019,"$154,706,420,285 ","$27,335,990,651 ","$8,726.98 ","$8,650.68 "
5/28/2019,"$156,351,517,829 ","$33,136,840,741 ","$8,816.03 ","$8,726.98 "
5/27/2019,"$152,778,982,388 ","$29,224,396,883 ","$8,631.08 ","$8,816.03 "
5/26/2019,"$142,301,375,409 ","$23,978,335,158 ","$8,037.63 ","$8,631.08 "
5/25/2019,"$141,356,836,449 ","$27,368,459,147 ","$7,977.24 ","$8,037.63 "
5/24/2019,"$139,495,233,992 ","$25,345,060,243 ","$7,861.81 ","$7,977.24 "
5/23/2019,"$135,913,068,221 ","$24,589,881,451 ","$7,665.80 ","$7,861.81 "
5/22/2019,"$141,016,653,223 ","$25,314,342,979 ","$7,958.37 ","$7,665.80 "
5/21/2019,"$141,109,768,386 ","$28,621,475,468 ","$7,976.85 ","$7,958.37 "
5/20/2019,"$144,597,541,605 ","$30,747,684,364 ","$8,168.73 ","$7,976.85 "
5/19/2019,"$129,270,047,520 ","$22,478,772,524 ","$7,300.66 ","$8,168.73 "
5/18/2019,"$130,123,159,718 ","$33,030,146,386 ","$7,343.37 ","$7,300.66 "
5/17/2019,"$139,525,363,820 ","$35,026,947,534 ","$7,875.91 ","$7,343.37 "
5/16/2019,"$144,615,566,025 ","$30,893,707,828 ","$8,192.22 ","$7,875.91 "
5/15/2019,"$141,341,132,029 ","$35,426,123,185 ","$7,990.06 ","$8,192.22 "
5/14/2019,"$138,089,773,338 ","$32,078,035,931 ","$7,805.98 ","$7,990.06 "
5/13/2019,"$122,826,926,577 ","$31,545,333,637 ","$6,953.75 ","$7,805.98 "
5/12/2019,"$129,323,693,413 ","$32,480,039,430 ","$7,258.26 ","$6,953.75 "
5/11/2019,"$112,684,642,519 ","$20,801,839,693 ","$6,370.23 ","$7,258.26 "
5/10/2019,"$109,284,325,643 ","$18,401,396,126 ","$6,168.27 ","$6,370.23 "
5/9/2019,"$105,271,848,240 ","$16,672,412,472 ","$5,957.86 ","$6,168.27 "
5/8/2019,"$103,982,497,546 ","$19,408,267,639 ","$5,841.05 ","$5,957.86 "
5/7/2019,"$101,101,531,131 ","$16,811,224,132 ","$5,715.76 ","$5,841.05 "
5/6/2019,"$101,764,683,179 ","$16,184,057,012 ","$5,749.32 ","$5,715.76 "
5/5/2019,"$102,653,043,813 ","$19,242,843,060 ","$5,803.94 ","$5,749.32 "
5/4/2019,"$101,175,865,117 ","$20,006,287,572 ","$5,731.49 ","$5,803.94 "
5/3/2019,"$96,389,607,752 ","$16,512,618,031 ","$5,450.71 ","$5,731.49 "
5/2/2019,"$94,579,889,910 ","$14,566,414,700 ","$5,354.59 ","$5,450.71 "
5/1/2019,"$93,534,079,556 ","$16,794,865,767 ","$5,292.80 ","$5,354.59 "
4/30/2019,"$91,885,324,030 ","$15,442,022,887 ","$5,199.76 ","$5,292.80 "
4/29/2019,"$92,775,167,509 ","$15,573,084,969 ","$5,257.80 ","$5,199.76 "
4/28/2019,"$93,148,101,240 ","$14,876,251,954 ","$5,256.98 ","$5,257.80 "
4/27/2019,"$93,049,690,718 ","$19,632,024,918 ","$5,295.85 ","$5,256.98 "
4/26/2019,"$91,817,406,864 ","$19,329,534,424 ","$5,203.09 ","$5,295.85 "
4/25/2019,"$96,218,396,013 ","$20,538,511,242 ","$5,452.10 ","$5,203.09 "
4/24/2019,"$98,039,931,169 ","$19,400,647,820 ","$5,557.93 ","$5,452.10 "
4/23/2019,"$94,990,455,843 ","$17,199,396,917 ","$5,380.94 ","$5,557.93 "
4/22/2019,"$93,759,009,855 ","$16,383,813,162 ","$5,311.16 ","$5,380.94 "
4/21/2019,"$93,900,276,129 ","$14,990,889,922 ","$5,307.69 ","$5,311.16 "
4/20/2019,"$93,210,585,887 ","$16,257,796,674 ","$5,280.35 ","$5,307.69 "
4/19/2019,"$93,215,173,177 ","$15,343,841,014 ","$5,274.77 ","$5,280.35 "
4/18/2019,"$92,156,851,199 ","$14,530,488,676 ","$5,218.96 ","$5,274.77 "
4/17/2019,"$91,835,875,598 ","$13,646,324,290 ","$5,213.60 ","$5,218.96 "
4/16/2019,"$89,148,028,192 ","$13,837,248,985 ","$5,039.88 ","$5,213.60 "
4/15/2019,"$90,952,758,268 ","$12,373,544,681 ","$5,149.31 ","$5,039.88 "
4/14/2019,"$89,473,995,794 ","$12,260,233,701 ","$5,072.99 ","$5,149.31 "
4/13/2019,"$89,668,931,908 ","$15,595,642,634 ","$5,082.47 ","$5,072.99 "
4/12/2019,"$89,079,171,480 ","$19,758,274,668 ","$5,047.79 ","$5,082.47 "
4/11/2019,"$93,646,653,914 ","$19,407,452,727 ","$5,308.91 ","$5,047.79 "
4/10/2019,"$91,255,525,158 ","$15,780,870,293 ","$5,172.18 ","$5,308.91 "
4/9/2019,"$92,817,357,385 ","$21,960,916,923 ","$5,266.89 ","$5,172.18 "
4/8/2019,"$91,102,196,906 ","$22,875,598,540 ","$5,176.98 ","$5,266.89 "
4/7/2019,"$88,955,701,285 ","$19,652,913,084 ","$5,041.87 ","$5,176.98 "
4/6/2019,"$88,332,459,638 ","$20,072,621,554 ","$5,014.96 ","$5,041.87 "
4/5/2019,"$86,482,892,583 ","$23,773,239,681 ","$4,899.02 ","$5,014.96 "
4/4/2019,"$87,673,795,384 ","$27,840,300,619 ","$4,955.83 ","$4,899.02 "
4/3/2019,"$86,200,568,433 ","$24,241,877,355 ","$4,862.23 ","$4,955.83 "
4/2/2019,"$73,066,822,742 ","$12,393,581,267 ","$4,146.32 ","$4,862.23 "
4/1/2019,"$72,310,769,858 ","$9,729,996,888 ","$4,103.52 ","$4,146.32 "
3/31/2019,"$72,305,792,937 ","$13,007,834,060 ","$4,103.86 ","$4,103.52 "
3/30/2019,"$72,303,023,146 ","$16,340,416,942 ","$4,103.32 ","$4,103.86 "
3/29/2019,"$70,961,529,493 ","$15,160,882,531 ","$4,028.39 ","$4,103.32 "
3/28/2019,"$71,134,892,682 ","$16,215,886,403 ","$4,036.16 ","$4,028.39 "
3/27/2019,"$69,368,692,535 ","$19,375,985,748 ","$3,938.66 ","$4,036.16 "
3/26/2019,"$69,206,266,249 ","$10,661,215,003 ","$3,927.58 ","$3,938.66 "
3/25/2019,"$70,330,401,860 ","$9,883,972,401 ","$3,993.39 ","$3,927.58 "
3/24/2019,"$70,485,598,084 ","$9,206,940,725 ","$4,008.95 ","$3,993.39 "
3/23/2019,"$70,227,188,529 ","$9,404,569,963 ","$3,989.16 ","$4,008.95 "
3/22/2019,"$70,175,421,257 ","$9,845,582,434 ","$3,983.32 ","$3,989.16 "
3/21/2019,"$71,208,656,537 ","$9,137,227,916 ","$4,045.57 ","$3,983.32 "
3/20/2019,"$70,618,508,802 ","$7,503,839,511 ","$4,013.58 ","$4,045.57 "
3/19/2019,"$70,152,235,369 ","$7,639,543,945 ","$3,986.71 ","$4,013.58 "
3/18/2019,"$70,051,219,293 ","$6,533,306,537 ","$3,980.99 ","$3,986.71 "
3/17/2019,"$70,497,099,778 ","$8,463,266,885 ","$4,007.71 ","$3,980.99 "
3/16/2019,"$69,031,558,676 ","$8,157,372,615 ","$3,925.46 ","$4,007.71 "
3/15/2019,"$68,177,693,410 ","$8,610,482,287 ","$3,876.70 ","$3,925.46 "
3/14/2019,"$67,968,370,344 ","$7,240,802,847 ","$3,865.82 ","$3,876.70 "
3/13/2019,"$68,203,157,396 ","$8,326,845,841 ","$3,876.48 ","$3,865.82 "
3/12/2019,"$67,983,966,610 ","$6,459,945,402 ","$3,860.36 ","$3,876.48 "
3/11/2019,"$68,962,957,216 ","$8,576,340,544 ","$3,923.56 ","$3,860.36 "
3/10/2019,"$69,292,799,411 ","$8,968,209,822 ","$3,941.60 ","$3,923.56 "
3/9/2019,"$67,914,021,946 ","$9,387,592,412 ","$3,861.88 ","$3,941.60 "
3/8/2019,"$68,020,879,276 ","$6,098,011,810 ","$3,871.64 ","$3,861.88 "
3/7/2019,"$67,888,909,504 ","$8,477,459,044 ","$3,860.51 ","$3,871.64 "
3/6/2019,"$67,733,767,403 ","$9,088,065,055 ","$3,852.46 ","$3,860.51 "
3/5/2019,"$65,238,057,882 ","$3,608,196,681 ","$3,712.81 ","$3,852.46 "
3/4/2019,"$66,885,712,070 ","$6,749,676,087 ","$3,806.95 ","$3,712.81 "
3/3/2019,"$67,101,767,699 ","$3,291,046,239 ","$3,819.65 ","$3,806.95 "
3/2/2019,"$67,085,713,234 ","$5,524,886,886 ","$3,815.75 ","$3,819.65 "
3/1/2019,"$67,016,664,287 ","$7,627,783,001 ","$3,815.61 ","$3,815.75 "
2/28/2019,"$67,155,912,259 ","$7,731,184,276 ","$3,813.38 ","$3,815.61 "
2/27/2019,"$66,890,485,485 ","$2,992,667,601 ","$3,809.21 ","$3,813.38 "
2/26/2019,"$67,154,603,800 ","$9,049,456,994 ","$3,824.68 ","$3,809.21 "
2/25/2019,"$66,108,588,220 ","$11,112,465,191 ","$3,742.87 ","$3,824.68 "
2/24/2019,"$72,266,544,792 ","$8,493,566,415 ","$4,115.34 ","$3,742.87 "
2/23/2019,"$69,748,877,117 ","$5,999,302,846 ","$3,973.64 ","$4,115.34 "
2/22/2019,"$69,059,468,753 ","$6,838,246,918 ","$3,934.81 ","$3,973.64 "
2/21/2019,"$69,790,459,106 ","$6,377,580,055 ","$3,976.81 ","$3,934.81 "
2/20/2019,"$68,719,418,872 ","$5,969,708,630 ","$3,915.01 ","$3,976.81 "
2/19/2019,"$68,147,457,623 ","$9,588,927,259 ","$3,886.52 ","$3,915.01 "
2/18/2019,"$64,383,522,064 ","$4,945,386,865 ","$3,665.08 ","$3,886.52 "
2/17/2019,"$63,547,140,519 ","$4,019,925,055 ","$3,622.59 ","$3,665.08 "
2/16/2019,"$63,165,603,232 ","$4,506,367,417 ","$3,601.23 ","$3,622.59 "
2/15/2019,"$62,991,824,524 ","$11,971,659,893 ","$3,589.66 ","$3,601.23 "
2/14/2019,"$63,267,872,021 ","$5,635,612,273 ","$3,610.06 ","$3,589.66 "
2/13/2019,"$63,712,841,387 ","$5,532,706,262 ","$3,633.97 ","$3,610.06 "
2/12/2019,"$63,670,312,531 ","$5,446,022,476 ","$3,631.44 ","$3,633.97 "
2/11/2019,"$64,439,836,442 ","$5,081,021,130 ","$3,675.69 ","$3,631.44 "
2/10/2019,"$64,286,029,202 ","$4,883,557,857 ","$3,667.41 ","$3,675.69 "
2/9/2019,"$64,226,481,382 ","$6,293,135,761 ","$3,664.28 ","$3,667.41 "
2/8/2019,"$59,482,397,753 ","$3,297,274,818 ","$3,394.01 ","$3,664.28 "
2/7/2019,"$59,682,137,962 ","$4,211,212,356 ","$3,405.84 ","$3,394.01 "
2/6/2019,"$60,825,168,549 ","$3,653,777,872 ","$3,469.89 ","$3,405.84 "
2/5/2019,"$60,723,961,266 ","$4,454,914,649 ","$3,464.00 ","$3,469.89 "
2/4/2019,"$60,524,138,032 ","$2,375,918,195 ","$3,454.03 ","$3,464.00 "
2/3/2019,"$61,071,179,758 ","$3,310,421,844 ","$3,486.58 ","$3,454.03 "
2/2/2019,"$60,678,990,333 ","$3,765,731,026 ","$3,464.49 ","$3,486.58 "
2/1/2019,"$60,101,226,569 ","$4,330,022,381 ","$3,431.94 ","$3,464.49 "
1/31/2019,"$60,555,372,964 ","$4,973,814,467 ","$3,457.88 ","$3,431.94 "
1/30/2019,"$59,768,195,291 ","$4,865,613,085 ","$3,413.38 ","$3,457.88 "
1/29/2019,"$60,087,154,448 ","$3,445,780,458 ","$3,432.22 ","$3,413.38 "
1/28/2019,"$62,192,208,388 ","$2,882,787,007 ","$3,553.12 ","$3,432.22 "
1/27/2019,"$62,374,968,461 ","$2,548,165,746 ","$3,563.61 ","$3,553.12 "
1/26/2019,"$62,386,316,357 ","$2,582,590,473 ","$3,564.82 ","$3,563.61 "
1/25/2019,"$62,397,665,388 ","$2,514,079,888 ","$3,565.64 ","$3,564.82 "
1/24/2019,"$62,216,525,710 ","$2,663,764,215 ","$3,555.70 ","$3,565.64 "
1/23/2019,"$62,482,350,134 ","$2,718,371,972 ","$3,571.27 ","$3,555.70 "
1/22/2019,"$61,784,404,483 ","$2,561,594,565 ","$3,531.00 ","$3,571.27 "
1/21/2019,"$61,969,431,897 ","$2,940,644,469 ","$3,539.17 ","$3,531.00 "
1/20/2019,"$64,269,861,568 ","$2,766,880,413 ","$3,674.59 ","$3,539.17 "
1/19/2019,"$62,898,826,372 ","$2,649,449,860 ","$3,597.79 ","$3,674.59 "
1/18/2019,"$63,320,099,663 ","$3,049,367,561 ","$3,620.98 ","$3,597.79 "
1/17/2019,"$62,969,304,894 ","$2,753,646,524 ","$3,597.65 ","$3,620.98 "
1/16/2019,"$62,348,810,149 ","$2,953,789,408 ","$3,567.80 ","$3,597.65 "
1/15/2019,"$63,758,350,561 ","$3,101,461,658 ","$3,648.05 ","$3,567.80 "
1/14/2019,"$61,050,348,902 ","$2,675,674,830 ","$3,495.83 ","$3,648.05 "
1/13/2019,"$62,924,488,426 ","$2,456,062,890 ","$3,598.44 ","$3,495.83 "
1/12/2019,"$63,121,578,244 ","$3,263,342,033 ","$3,632.85 ","$3,598.44 "
1/11/2019,"$63,326,376,681 ","$4,144,535,970 ","$3,623.85 ","$3,632.85 "
1/10/2019,"$69,609,283,899 ","$3,230,523,441 ","$3,982.23 ","$3,623.85 "
1/9/2019,"$69,418,693,910 ","$3,482,430,798 ","$3,973.59 ","$3,982.23 "
1/8/2019,"$69,602,133,074 ","$3,360,163,853 ","$3,989.67 ","$3,973.59 "
1/7/2019,"$70,084,169,300 ","$3,435,733,236 ","$4,013.52 ","$3,989.67 "
1/6/2019,"$66,070,973,627 ","$2,763,831,884 ","$3,787.31 ","$4,013.52 "
1/5/2019,"$66,650,769,533 ","$2,950,054,796 ","$3,815.27 ","$3,787.31 "
1/4/2019,"$65,922,288,583 ","$2,261,199,755 ","$3,776.53 ","$3,815.27 "
1/3/2019,"$67,643,304,990 ","$3,263,469,039 ","$3,872.17 ","$3,776.53 "
1/2/2019,"$66,188,448,932 ","$2,689,877,851 ","$3,794.26 ","$3,872.17 "
1/1/2019,"$64,422,635,600 ","$2,991,427,568 ","$3,692.53 ","$3,794.26 "
12/31/2018,"$66,494,185,031 ","$3,109,685,385 ","$3,809.73 ","$3,692.53 "
12/30/2018,"$66,838,758,054 ","$3,031,003,209 ","$3,778.19 ","$3,809.73 "
12/29/2018,"$67,263,083,067 ","$3,561,935,969 ","$3,854.42 ","$3,778.19 "
12/28/2018,"$62,808,667,854 ","$3,386,167,814 ","$3,587.70 ","$3,854.42 "
12/27/2018,"$65,972,460,015 ","$3,568,561,116 ","$3,781.61 ","$3,587.70 "
12/26/2018,"$65,350,104,373 ","$4,189,084,247 ","$3,759.18 ","$3,781.61 "
12/25/2018,"$70,266,326,465 ","$5,022,191,528 ","$4,021.99 ","$3,759.18 "
12/24/2018,"$68,680,118,909 ","$3,514,437,243 ","$3,941.62 ","$4,021.99 "
12/23/2018,"$68,846,085,704 ","$3,568,245,608 ","$3,960.57 ","$3,941.62 "
12/22/2018,"$67,118,181,897 ","$4,813,606,169 ","$3,846.23 ","$3,960.57 "
12/21/2018,"$70,578,857,837 ","$6,126,325,233 ","$4,065.10 ","$3,846.23 "
12/20/2018,"$64,363,548,271 ","$4,721,562,504 ","$3,687.75 ","$4,065.10 "
12/19/2018,"$63,720,433,230 ","$3,898,845,062 ","$3,655.78 ","$3,687.75 "
12/18/2018,"$61,143,447,505 ","$3,421,249,875 ","$3,506.22 ","$3,655.78 "
12/17/2018,"$56,050,483,690 ","$1,972,663,570 ","$3,217.05 ","$3,506.22 "
12/16/2018,"$56,171,263,934 ","$2,103,029,920 ","$3,221.98 ","$3,217.05 "
12/15/2018,"$55,998,515,509 ","$2,663,819,605 ","$3,216.63 ","$3,221.98 "
12/14/2018,"$57,318,285,688 ","$2,620,531,733 ","$3,294.64 ","$3,216.63 "
12/13/2018,"$59,878,323,500 ","$2,552,041,790 ","$3,438.10 ","$3,294.64 "
12/12/2018,"$58,852,767,064 ","$2,720,740,077 ","$3,378.81 ","$3,438.10 "
12/11/2018,"$59,805,353,929 ","$2,614,506,143 ","$3,433.81 ","$3,378.81 "
12/10/2018,"$61,832,986,280 ","$2,938,443,354 ","$3,550.55 ","$3,433.81 "
12/9/2018,"$59,526,617,774 ","$3,430,203,804 ","$3,424.71 ","$3,550.55 "
12/8/2018,"$59,348,913,270 ","$5,243,194,484 ","$3,408.52 ","$3,424.71 "
12/7/2018,"$60,357,918,912 ","$3,672,494,312 ","$3,466.76 ","$3,408.52 "
12/6/2018,"$65,355,774,058 ","$3,020,004,368 ","$3,751.69 ","$3,466.76 "
12/5/2018,"$68,592,152,288 ","$3,255,899,965 ","$3,943.69 ","$3,751.69 "
12/4/2018,"$67,489,136,960 ","$3,128,854,933 ","$3,878.84 ","$3,943.69 "
12/3/2018,"$71,784,475,616 ","$3,242,289,556 ","$4,124.59 ","$3,878.84 "
12/2/2018,"$73,075,855,208 ","$3,183,894,471 ","$4,189.57 ","$4,124.59 "
12/1/2018,"$69,715,049,461 ","$4,007,783,473 ","$4,009.69 ","$4,189.57 "
11/30/2018,"$74,400,715,840 ","$4,313,265,392 ","$4,279.48 ","$4,009.69 "
11/29/2018,"$74,381,953,561 ","$4,973,628,808 ","$4,267.24 ","$4,279.48 "
11/28/2018,"$66,811,830,848 ","$4,050,028,039 ","$3,832.92 ","$4,267.24 "
11/27/2018,"$66,796,155,269 ","$4,652,103,084 ","$3,811.92 ","$3,832.92 "
11/26/2018,"$70,327,984,591 ","$5,226,773,378 ","$4,039.84 ","$3,811.92 "
11/25/2018,"$67,756,132,282 ","$3,115,187,178 ","$3,895.84 ","$4,039.84 "
11/24/2018,"$76,120,308,176 ","$3,520,222,576 ","$4,376.90 ","$3,895.84 "
11/23/2018,"$75,518,575,145 ","$3,055,231,903 ","$4,307.39 ","$4,376.90 "
11/22/2018,"$80,360,705,527 ","$4,321,511,764 ","$4,613.45 ","$4,307.39 "
11/21/2018,"$76,601,948,314 ","$6,314,969,584 ","$4,450.71 ","$4,613.45 "
11/20/2018,"$85,228,342,224 ","$6,126,269,575 ","$4,889.20 ","$4,450.71 "
11/19/2018,"$98,118,875,508 ","$2,422,604,401 ","$5,638.86 ","$4,889.20 "
11/18/2018,"$97,299,989,131 ","$2,525,819,291 ","$5,599.19 ","$5,638.86 "
11/17/2018,"$97,344,067,024 ","$3,236,633,357 ","$5,609.96 ","$5,599.19 "
11/16/2018,"$98,829,079,081 ","$4,981,978,553 ","$5,686.54 ","$5,609.96 "
11/15/2018,"$100,585,460,320 ","$5,690,409,837 ","$5,788.61 ","$5,686.54 "
11/14/2018,"$111,126,759,495 ","$2,890,964,719 ","$6,394.29 ","$5,788.61 "
11/13/2018,"$111,385,885,802 ","$2,651,674,691 ","$6,411.35 ","$6,394.29 "
11/12/2018,"$111,773,252,087 ","$2,943,678,894 ","$6,434.28 ","$6,411.35 "
11/11/2018,"$111,308,110,603 ","$1,672,332,108 ","$6,429.90 ","$6,434.28 "
11/10/2018,"$111,440,702,128 ","$2,707,057,000 ","$6,413.78 ","$6,429.90 "
11/9/2018,"$112,723,294,658 ","$2,402,484,611 ","$6,490.45 ","$6,413.78 "
11/8/2018,"$113,943,582,818 ","$3,120,683,821 ","$6,574.80 ","$6,490.45 "
11/7/2018,"$112,347,500,910 ","$3,408,876,944 ","$6,474.85 ","$6,574.80 "
11/6/2018,"$111,383,003,826 ","$3,213,571,991 ","$6,415.44 ","$6,474.85 "
11/5/2018,"$110,241,536,216 ","$3,198,297,932 ","$6,351.06 ","$6,415.44 "
11/4/2018,"$110,888,814,024 ","$2,582,446,887 ","$6,388.19 ","$6,351.06 "
11/3/2018,"$111,528,929,053 ","$2,675,454,291 ","$6,425.44 ","$6,388.19 "
11/2/2018,"$110,896,563,655 ","$2,922,702,484 ","$6,379.97 ","$6,425.44 "
11/1/2018,"$110,487,418,903 ","$2,042,670,545 ","$6,366.72 ","$6,379.97 "
10/31/2018,"$109,890,575,608 ","$1,962,209,614 ","$6,331.78 ","$6,366.72 "
10/30/2018,"$109,167,179,052 ","$3,631,795,693 ","$6,292.65 ","$6,331.78 "
10/29/2018,"$112,422,008,134 ","$2,065,446,089 ","$6,481.32 ","$6,292.65 "
10/28/2018,"$111,998,326,692 ","$2,383,295,891 ","$6,457.06 ","$6,481.32 "
10/27/2018,"$112,200,801,079 ","$2,698,016,931 ","$6,468.83 ","$6,457.06 "
10/26/2018,"$112,010,056,845 ","$2,618,534,041 ","$6,458.19 ","$6,468.83 "
10/25/2018,"$112,363,064,964 ","$2,607,022,302 ","$6,481.44 ","$6,458.19 "
10/24/2018,"$112,227,883,463 ","$2,784,381,147 ","$6,472.80 ","$6,481.44 "
10/23/2018,"$112,905,904,007 ","$2,655,159,955 ","$6,512.59 ","$6,472.80 "
10/22/2018,"$113,208,108,539 ","$2,127,987,153 ","$6,529.67 ","$6,512.59 "
10/21/2018,"$113,214,078,425 ","$2,387,105,749 ","$6,532.68 ","$6,529.67 "
10/20/2018,"$112,394,945,005 ","$2,652,532,022 ","$6,483.83 ","$6,532.68 "
10/19/2018,"$112,970,698,851 ","$2,625,598,931 ","$6,517.51 ","$6,483.83 "
10/18/2018,"$114,953,321,633 ","$2,820,354,466 ","$6,635.74 ","$6,517.51 "
10/17/2018,"$114,960,968,518 ","$2,746,546,151 ","$6,635.13 ","$6,635.74 "
10/16/2018,"$115,236,573,310 ","$6,217,858,944 ","$6,659.88 ","$6,635.13 "
10/15/2018,"$109,624,316,973 ","$1,847,113,724 ","$6,328.55 ","$6,659.88 "
10/14/2018,"$109,372,673,142 ","$1,851,879,465 ","$6,314.88 ","$6,328.55 "
10/13/2018,"$108,845,285,497 ","$2,295,615,181 ","$6,285.59 ","$6,314.88 "
10/12/2018,"$108,155,761,831 ","$3,581,191,343 ","$6,234.37 ","$6,285.59 "
10/11/2018,"$113,987,017,102 ","$2,070,407,902 ","$6,582.46 ","$6,234.37 "
10/10/2018,"$114,837,789,505 ","$1,741,398,467 ","$6,633.75 ","$6,582.46 "
10/9/2018,"$115,167,647,222 ","$2,081,626,437 ","$6,653.09 ","$6,633.75 "
10/8/2018,"$113,962,679,825 ","$1,499,424,737 ","$6,584.83 ","$6,653.09 "
10/7/2018,"$114,021,329,402 ","$1,464,404,366 ","$6,589.12 ","$6,584.83 "
10/6/2018,"$114,567,814,411 ","$1,840,911,130 ","$6,621.19 ","$6,589.12 "
10/5/2018,"$113,846,158,430 ","$2,059,404,665 ","$6,578.70 ","$6,621.19 "
10/4/2018,"$112,545,036,631 ","$2,247,969,611 ","$6,499.26 ","$6,578.70 "
10/3/2018,"$112,814,709,079 ","$2,035,903,501 ","$6,524.61 ","$6,499.26 "
10/2/2018,"$114,225,251,471 ","$1,893,760,873 ","$6,598.84 ","$6,524.61 "
10/1/2018,"$114,617,564,008 ","$1,908,960,743 ","$6,626.04 ","$6,598.84 "
9/30/2018,"$114,265,552,574 ","$2,294,291,064 ","$6,606.07 ","$6,626.04 "
9/29/2018,"$114,768,551,691 ","$3,140,320,712 ","$6,634.77 ","$6,606.07 "
9/28/2018,"$115,905,890,383 ","$4,690,261,095 ","$6,704.70 ","$6,634.77 "
9/27/2018,"$111,760,801,181 ","$3,788,299,697 ","$6,462.80 ","$6,704.70 "
9/26/2018,"$111,360,852,966 ","$4,580,781,824 ","$6,441.31 ","$6,462.80 "
9/25/2018,"$114,024,650,850 ","$4,626,497,702 ","$6,596.19 ","$6,441.31 "
9/24/2018,"$116,001,860,056 ","$4,322,794,079 ","$6,711.03 ","$6,596.19 "
9/23/2018,"$116,607,568,774 ","$5,159,534,299 ","$6,747.03 ","$6,711.03 "
9/22/2018,"$116,710,823,191 ","$5,931,455,400 ","$6,753.83 ","$6,747.03 "
9/21/2018,"$112,172,960,507 ","$5,059,042,420 ","$6,491.89 ","$6,753.83 "
9/20/2018,"$110,292,032,125 ","$5,380,977,505 ","$6,383.75 ","$6,491.89 "
9/19/2018,"$109,629,673,485 ","$4,472,798,160 ","$6,347.07 ","$6,383.75 "
9/18/2018,"$107,960,190,646 ","$4,600,931,272 ","$6,250.12 ","$6,347.07 "
9/17/2018,"$112,373,562,207 ","$4,715,407,407 ","$6,506.25 ","$6,250.12 "
9/16/2018,"$112,796,085,615 ","$4,295,951,324 ","$6,530.22 ","$6,506.25 "
9/15/2018,"$112,334,356,298 ","$5,350,596,522 ","$6,500.01 ","$6,530.22 "
